snack_id	name	image	flavor	type_id
221	프링글스 농심 핫앤스파이시 110g 과자/간식/스낵	https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/e658/1b4e33cbd257d7887b0c5982fc0f7a5f767da100c94979b3d358daa81f26.jpg	매콤한맛	감자과자
222	켈로그 프링글스 매운맛	https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/bee8/1ff35d77064155ad28a1c6048a84739ea9c631884cfe9717b8d6776977b3.jpg	매콤한맛	감자과자
223	해태 달군감자 매콤한맛 80g	https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/99c0/3654fcacb9c363ea6daf79ae48fc0f9c8e78dd292951e93438e2cf1376d1.jpg	매콤한맛	감자과자
224	농심켈로그 프링글스 스파이시 갈릭새우맛 감자칩	https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/dba1/3ddadcb01ea9ae16ef48538f9e3c023a3037260f023c06d0d869eba79b88.png	매콤한맛	감자과자
225	농심켈로그 프링글스 스파이시 갈릭새우맛 감자칩	https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/dba1/3ddadcb01ea9ae16ef48538f9e3c023a3037260f023c06d0d869eba79b88.png	매콤한맛	감자과자
226	농심켈로그 프링글스 스파이시 갈릭새우맛 감자칩	https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/dba1/3ddadcb01ea9ae16ef48538f9e3c023a3037260f023c06d0d869eba79b88.png	매콤한맛	감자과자
227	농심켈로그 프링글스 스파이시 갈릭새우맛 감자칩	https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/7459793353201855-4ccd7cf3-7963-4537-be1d-66ed447d8017.jpg	매콤한맛	감자과자
228	스윙칩 핫 볶음고추장맛	https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/0a6e/c11b2c8d256ddf7874adde7cf5726e7fd37d8ed63ffb4e65d118e0aad240.jpg	매콤한맛	감자과자
229	마켓오 감자톡 매콤달콤맛	https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/73ee/b125636edd69e0b8c8a82771b3600404a33b647ad69454642b878059dd15.jpg	매콤한맛	감자과자
230	스윙칩 핫 볶음고추장맛	https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/cba9/b887e2e545a3e39d7abd93280ab05fd9b26bb2783f0b9d42dc290beb5a7b.png	매콤한맛	감자과자
231	농심 감튀 레드칠리맛 과자	https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/f61e/2f2aced43b6da6b2d42e4d393837e812f8d6b6294c96b0be33dedebe10f0.jpg	매콤한맛	감자과자
232	스윙칩 핫 볶음고추장맛	https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/4751/48601c0c6fffb7cfb39bd17a6e8b9b02ef49c4555556894f390771a40fa2.JPG	매콤한맛	감자과자
233	스윙칩 볶음고추장 124G x 3개	https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/8889/3653ef1db97d723fbaa6ea8b79f38a0e3d05a5d5046ba8b05846251e2656.jpg	매콤한맛	감자과자
234	Aroma Black Summer Truffle 포테이토칩 3봉지 감자칩 오리지널 매운맛 치즈	https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/d069/04e781fe491817d9752f2fad79b9a934c2f517d4c6bbafd9fc65fd0fc2d5.png	매콤한맛	감자과자
235	켈로그 프링글스 매운맛	https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/6535/e4bc9e97ccdb6e684e894465b921a2cb781df43c6ec70774c6b44a41bf9a.JPG	매콤한맛	감자과자
236	싱가포르 Snacky Crips 매운 트러플 감자칩 3봉지 포테이토칩 안주	https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/2b84/f6b701690f282190f462e7b10a2b344cd7a1505a8f97cf2736aa47de0809.png	매콤한맛	감자과자
237	스윙칩 핫 볶음고추장맛	https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/cba9/b887e2e545a3e39d7abd93280ab05fd9b26bb2783f0b9d42dc290beb5a7b.png	매콤한맛	감자과자
238	싱가포르 Snacky Crips 매운 트러플 감자칩 3봉지 포테이토칩 안주	https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/3678/dc45510c5e40771c7a40e41605413aa618189459feadea605cd737a5ba7c.png	매콤한맛	감자과자
239	싱가포르 Snacky Crips 포테이토칩 3봉지 스파이시 크랩 감자칩 안주	https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/3678/dc45510c5e40771c7a40e41605413aa618189459feadea605cd737a5ba7c.png	매콤한맛	감자과자
240	싱가포르 Snacky Crips 매운 트러플 감자칩 3봉지 포테이토칩 안주	https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/e6f4/b60e8f26ea5117da58b8b374813f1cf1e9470ed812a67bb3b8f0bb45a79b.png	매콤한맛	감자과자
241	프링글스 양파맛	https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/4198267778968524-fe2fd7e0-5e63-48d0-80c0-e612f8c1217c.jpg	새콤한맛	감자과자
242	프링글스 양파맛	https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/ca14/fef52297e3f929996a8c240522614e9f4e26b8c4111b0b9b5d21269a1208.jpg	새콤한맛	감자과자
243	[쿠팡수입] 포테이토 크리스프 스낵 사워크림맛 50개입	https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2624128505229657-e7d75e7b-48eb-4e02-a27e-1871b1c44cd3.jpg	새콤한맛	감자과자
244	프링글스 양파맛	https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/c05d/6cf7179ef83233c59585c2b581b55574d1cc766385ec756640a19d550cbf.jpg	새콤한맛	감자과자
245	[쿠팡수입] 포테이토 크리스프 스낵 사워크림맛 50개입	https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2624128505229657-e7d75e7b-48eb-4e02-a27e-1871b1c44cd3.jpg	새콤한맛	감자과자
246	윈윈푸드 포테이토 크리스프 사워크림맛	https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/0bcd/48e46468616829e3d615fc9ee1e4da0faf364d7f612f7a10004f58b41db6.jpg	새콤한맛	감자과자
247	프링글스 양파맛	https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/ca49/677ffc3c7c78b0590c18bfbf82ef8a9754a43f1d33381008b8d85c93dc3d.jpg	새콤한맛	감자과자
248	프링글스 양파맛	https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/d4b3/ef142d8d37324a61f95787e3e54162eb4c8850340dd15b93917b0cf8511c.jpg	새콤한맛	감자과자
249	프링글스 양파맛	https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/130d/d98af7f20f4fa3da52db1fb39117e9726151b4a34743dabd1f0679922480.png	새콤한맛	감자과자
250	오리온 스윙칩 갈릭 디핑소스맛 60g 20개	https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/95d8/54956b34f59594c45e29032440e1250c4bbffa92815e17bc3410a012f975.JPG	새콤한맛	감자과자
251	윈윈푸드 포테이토 크리스프 사워크림맛	https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/product/image/vendoritem/2017/08/28/3039010594/64f7e1c0-3a3f-4e85-85a7-493c46ea3afb.jpg	새콤한맛	감자과자
252	프링글스 양파맛	https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/ca49/677ffc3c7c78b0590c18bfbf82ef8a9754a43f1d33381008b8d85c93dc3d.jpg	새콤한맛	감자과자
253	오리온 스윙칩 갈릭 디핑소스맛 60g 10개	https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/0c54/1e3e61cd3966717d2d32aa409abd9a74dedef3b7b5b84e08abf15fd6e411.jpg	새콤한맛	감자과자
254	프링글스 양파맛	https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/ca49/677ffc3c7c78b0590c18bfbf82ef8a9754a43f1d33381008b8d85c93dc3d.jpg	새콤한맛	감자과자
255	어글리즈 케틀칩 체다 앤 사워크림	https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/yca7urch/28ef3ad60ce849bda20f041b2e10d4d3.jpg	새콤한맛	감자과자
256	프링글스 양파맛	https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/4ab0/b5dffe64093304d304a300afc8b6141fa71da6f04b0238c4d890fbd01593.png	새콤한맛	감자과자
257	프링글스 양파맛	https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/902e/3ffe28fa9318e647f286cdc15eeb0f8225e9e7cb104134f1b053ea2127e7.jpg	새콤한맛	감자과자
258	프링글스 양파맛	https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/902e/3ffe28fa9318e647f286cdc15eeb0f8225e9e7cb104134f1b053ea2127e7.jpg	새콤한맛	감자과자
259	프링글스 양파맛	https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/3300272448657505-da25a43b-88eb-42ea-a7fb-e1cc8322ac3f.png	새콤한맛	감자과자
260	레이트줄라이 씬 & 크리스피 포테이토 칩 서린 사우어 크림 어니언	https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/3a96/5106be1fd2c3bcff5ebe61d19f2b4fb95cf9c363e72c0dec915057372700.jpg	새콤한맛	감자과자
261	레이즈 감자칩	https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/d6de/f194b701ed1df19edd07162499d1e800a22f46127aeb05f3c485d16f60a7.jpg	새콤한맛	감자과자
262	프링글스 양파맛	https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/171f/7b1f7811e597c15fae8c0f21d9646eba1b279621452ae66172da1f4c2a4a.jpg	새콤한맛	감자과자
263	프링글스 파티 스택 사우어 크림 앤 어니언 포테이토 크리스프	https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/47c8/76836b66a88d332ce204fdc9c58154eca324e51619b4d085e2d146e557f9.png	새콤한맛	감자과자
264	켈로그 프링글스 미니 양파 4p	https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2719550449315636-aa256631-8217-48f7-8a3b-d5682bce2c62.jpg	새콤한맛	감자과자
265	롯데제과 에어 베이크드 포테이토 스낵 사워크림어니언	https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/09/03/12/7/374b13f4-51ef-48d2-9c12-5d2de5acf0e4.jpg	새콤한맛	감자과자
266	판판 포테이토칩 사워크림&어니언	https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/249381109830630-f53b167e-a1cb-43de-a4c4-9385d372b5f1.jpg	새콤한맛	감자과자
267	롯데제과 아 그칩 랜치토네이도	https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2018/07/05/13/9/d887e609-78db-438a-a321-b1069a05167a.jpg	새콤한맛	감자과자
